,Headlines,Date
328,"Buy Jubilant Foodworks, Amtek Auto: Sudarshan Sukhani", 23 Feb 2017
329,"Buy Reliance Industries at around Rs 1,160-1,170: Ashwani Gujral",23 Feb 2017 
330,"Buy Hexaware, upbeat on  IT; sell Hindalco, Indo Count: Sukhani",23 Feb 2017 
331,Tulsian tells: Why he is bullish on south based cement stocks,22 Feb 2017 
332,COMMENT: Here's why RIL's valuation jump in one day equalled Idea's M-cap,22 Feb 2017 
333,"Bharti Airtel top pick in telecom space, says Sanjiv Bhasin",22 Feb 2017 
334,"Buy Coal India, Karnataka Bank: Sandeep Wagle",22 Feb 2017 
335,"Buy State Bank of India, Petronet LNG, Apollo Tyres: Gujral",22 Feb 2017 
336,"Buy RIL, Karnataka Bank; sell Larsen & Toubro: Sandeep Wagle",22 Feb 2017 
337,"Buy Reliance Industries, Union Bank, BPCL: Sandeep Wagle", 22 Feb 2017
338,"Buy Reliance Industries, Hindustan Zinc, Asian Paints: Gujral", 22 Feb 2017
339,"Buy, sell, hold: 8 stocks to watch out for your portfolio", 22 Feb 2017
340,"Buy Axis Bank, Tata Motors, Hindustan Zinc: Ashwani Gujral", 22 Feb 2017
341,"Buy Asian Paints, Axis Bank, Marico; sell Tata Motors: Thakkar",22 Feb 2017 
342,"Buy Yes Bk, Reliance Infra, HUL, HDFC; sell Amara Raja: Sukhani",22 Feb 2017 
343,Reliance Jio to decide telcos earnings for 'couple of years': CS,22 Feb 2017 
344,Here are some top trading ideas by SP Tulsian,22 Feb 2017 
345,COMMENT: Reliance Jio's pricing suggests bloodbath ahead for other telcos,21 Feb 2017 
346,What Ambani said at Jio conference: Rs 99 Jio Prime introductory offer; tariff plan to match peers,21 Feb 2017 
347,9 key takeaways: What Mukesh Ambani said at Jio press conference,21 Feb 2017 
348,"Mukesh Ambani: Jio crosses 100mn customers, to cover 99% of population in 2017",21 Feb 2017 
349,Reliance Jio announces tariff plans - as it happened, 21 Feb 2017
350,"Jio, Uber forge a strategic partnership",20 Feb 2017 
351,Sell Reliance Industries at higher levels: Prakash Gaba,20 Feb 2017 
352,"Top seven cos add Rs 48,519 cr in m-cap", 19 Feb 2017
353,"Reliance Industries may cross Rs 1100, says Ashwani Gujral", 18 Feb 2017
354,'Whimsical Trump' presents an exciting opportunity: Mahindra,17 Feb 2017 
355,NASSCOM Summit: Mukesh Ambani's 10 tips on how to make startups work,16 Feb 2017 
356,Reliance Jio crosses 100 mn customers: Mukesh Ambani, 16 Feb 2017
357,Mukesh Ambani: Entrepreneurship is about finding problems to solve,16 Feb 2017 
358,"Mukesh Ambani: Data the 'new oil', will trigger fourth industrial revolution",15 Feb 2017 
359,NASSCOM Summit: Mukesh Ambani says Trump may be blessing in disguise for IT cos,15 Feb 2017 
360,RIL awards MJ-1 deep-water front-end engg contract to Genesis,15 Feb 2017 
361,FIIs' stake in Nifty cos at 6-quarter low in Q3; Infosys dumped,15 Feb 2017 
362,Thomas Cook showing signs of improvement: Deven Choksey,15 Feb 2017 
363,"Buy Bharti Airtel, RIL; sell Hindustan Zinc: Sandeep Wagle",14 Feb 2017 
364,"Buy Idea Cellular, Reliance Industries; sell NMDC: Gujral",14 Feb 2017 
365,"Buy Reliance Industries, HDFC, Yes Bank: Sudarshan Sukhani",14 Feb 2017 
366,"Buy RIL, L&T Finance; sell Hindustan Zinc: Ashwani Gujral", 14 Feb 2017
367,Singapore-based arbitrator to preside over RIL-ONGC dispute,08 Feb 2017 
368,"Rate hopes fuel Budget rally, Sensex hits 4-month high",06 Feb 2017 
369,Idea-Voda merger: Birlas may have to pay $3.5bn for equal rights, 06 Feb 2017
370,Budget 2017: Stocks that may react post FM Arun Jaitley's speech,01 Feb 2017 
371,Here are a few stock ideas from Rajen Shah, 31 Jan 2017
372,"Buy ONGC, Bharti Airtel: Sudarshan Sukhani",31 Jan 2017 
373,"Buy Idea Cellular, LIC Housing, Mercator, RIL: Ashwani Gujral",30 Jan 2017 
374,Vodafone confirms merger talks with Idea Cellular, 30 Jan 2017
375,"Avoid Infosys, says Sudarshan Sukhani",30 Jan 2017 
376,India Post gets payments bank licence to start services,28 Jan 2017 
377,Buy Reliance Industries; target of Rs 1330: Axis Direct,24 Jan 2017 
378,"Sell Yes Bank; buy Pidilite, Reliance Industries: Ashwani Gujral",24 Jan 2017 
379,Here is why SP Tulsian is bullish on PSU Banks,20 Jan 2017 
380,RIL writes down nearly Rs 40K cr on change in accounting policy,19 Jan 2017 
381,Buy Reliance Industries; target of Rs 1457: KR Choksey,19 Jan 2017 
382,Buy Reliance Industries; target of Rs 1225: HDFC Securities,19 Jan 2017 
383,Accumulate Reliance Industries; target of Rs 1094: PL India,19 Jan 2017 
384,Buy Reliance Industries; target of Rs 1413: Edelweiss,19 Jan 2017 
385,"RIL, Russia's Sibur join hands for Jamnagar butyl rubber unit",18 Jan 2017 
386,"Buy UltraTech, Britannia, West Coast Paper Mills: Ashwani Gujral",18 Jan 2017 
387,"Buy NTPC, Tata Steel, Power Grid: Sudarshan Sukhani", 18 Jan 2017
388,"Buy Escorts, Chennai Petro, M&M Financial; sell ONGC: Gujral",18 Jan 2017 
389,Reliance-SIBUR to set up butyl rubber unit at Jamnagar,18 Jan 2017 
390,PTC India a big beneficiary of rising power demand: SP Tulsian,17 Jan 2017 
391,Refining biz to drive EBITDA; core projects key for RIL:analysts,17 Jan 2017 
392,Buy Asian Paints; sell Reliance Industries: Mitessh Thakkar,17 Jan 2017 
393,Prakash Diwan prefers DHFL & Can Fin Homes over LIC Housing, 17 Jan 2017
394,"Positive on RIL, earnings seen improving in Q1FY18: Religare",17 Jan 2017 
395,"Buy, sell, hold: 4 key largecap stocks to watch out today",17 Jan 2017 
396,Jio subscribers at 72.4 mn at Dec end; PoI issues continue:RIL,16 Jan 2017 
397,OPEC deal with non-members a tailwind for E&P biz: RIL CFO,16 Jan 2017 
398,"RIL may correct but not substantially, say experts",16 Jan 2017 
399,"Reliance Q3 profit rises 4% to Rs 8022 cr, GRM at $10.80/bbl",16 Jan 2017 
400,Reliance Industries may move to Rs 1400-1450: Sandeep Wagle,16 Jan 2017 
401,"Hold Reliance Industries, says Gaurang Shah",16 Jan 2017 
402,"Reliance Q3 profit seen up at Rs 7850cr, GRM may be at $11.5/bbl",16 Jan 2017 
403,"Tulsian's take on housing finance, Tata Grp cos & others",13 Jan 2017 
404,Buy RIL on dips; bullish on Future Lifestyle: Sanjiv Bhasin,13 Jan 2017 
405,"Positive results from TCS, could drive rerating: Deven Choksey", 13 Jan 2017
406,Reliance Inds. Q3 PAT seen up 3.9% to Rs 8002 cr: Motilal Oswal,12 Jan 2017 
407,"Buy Titan, RIL, India Cements; short Ajanta Pharma: Sukhani",11 Jan 2017 
408,"Tulsian's preferred picks in transmission, bank & tyre sectors",10 Jan 2017 
409,"Buy Reliance Industries, Marico, Adani Ports: Sudarshan Sukhani", 09 Jan 2017
410,"Buy RIL, Petronet; see higher levels in cement stocks: Sukhani", 06 Jan 2017
411,"Like RIL, Hindustan Zinc; PNB can climb to Rs 125: Prakash Gaba", 06 Jan 2017
412,Global cos offer ONGC deepsea drilling rigs for KG gas find,05 Jan 2017 
413,"Buy RIL, Infosys, Motherson Sumi, Bharat Financial: Sukhani", 05 Jan 2017
414,"Buy TCS, L&T Finance, IRB Infra; sell Vedanta: Sudarshan Sukhani", 05 Jan 2017
415,"Invest in RIL, see significant gains in NMDC: Sudarshan Sukhani", 03 Jan 2017
416,"Buy ACC, Ambuja Cements, UltraTech; avoid ITC: Sudarshan Sukhani", 02 Jan 2017
417,"Buy IGL, Tata Chemicals, India Cements, L&T Finance: Gujral",02 Jan 2017 
